,Player ID,Player Name,Age,Gender,Country,Favorite Game Genre,Email,Game ID,Total Playtime,Total Wins,Total Losses,Kill/Death Ratio,Experience Points (XP),Achievements Unlocked,Game Title,Genre,Release Date,Publisher,Platform,Average Playtime,Metacritic Score
1366,769,Jane Wilson,60.0,F,UK,Simulation,ofijkuyv@example.com,2209,162,82,35,0.7810661463596236,5106,8,Fantasy Legends,FPS,2022-01-01,Publisher13,Switch,,80
1367,769,Jane Wilson,60.0,F,UK,Simulation,ofijkuyv@example.com,319,41,61,22,0.9598809181998683,69,22,Fantasy Legends,RPG,2022-01-01,Publisher11,PC,67.0,83
1368,1973,William Williams,58.0,Other,Australia,Strategy,uulznsjq@example.com,319,72,78,59,0.5822825440438506,8866,41,Fantasy Legends,RPG,2022-01-01,Publisher11,PC,67.0,83
1369,2883,Daniel Moore,,Other,UK,Adventure,fdyycrko@example.com,319,82,86,55,1.1647184485330728,5707,37,Fantasy Legends,RPG,2022-01-01,Publisher11,PC,67.0,83
1370,4597,William Williams,51.0,Other,USA,Simulation,zzkmtisa@example.com,319,122,37,0,1.0162028204275564,5077,35,Fantasy Legends,RPG,2022-01-01,Publisher11,PC,67.0,83
1371,770,William Smith,38.0,F,United States,Adventure,wicqutdt@example.com,3301,163,2,90,0.915309819090679,1009,9,Battle Chronicles,Strategy,2022-01-01,Publisher12,Xbox Series X,93.0,85
1372,770,William Smith,38.0,F,UK,Adventure,wicqutdt@example.com,3301,163,2,90,0.915309819090679,1009,9,Battle Chronicles,Strategy,2022-01-01,Publisher12,Xbox Series X,93.0,85
1373,4092,Daniel Moore,41.0,M,Germany,Simulation,nsvfwfjc@example.com,3301,38,45,15,4.401248054484601,4810,5,Battle Chronicles,Strategy,2022-01-01,Publisher12,Xbox Series X,93.0,85
1374,771,Olivia Smith,62.0,M,UK,Simulation,bhwbcdxs@example.com,4522,149,29,90,0.5675844468083522,5813,4,Fantasy of Duty,Strategy,2022-01-01,Publisher12,Xbox Series X,80.0,94
1375,772,Ava Miller,22.0,M,USA,Action,mxfdxbtb@example.com,4889,127,43,9,1.4223886593752555,4452,22,Battle of Duty,Adventure,2022-01-01,Publisher13,PC,55.0,72
1376,2401,Jane Wilson,48.0,F,Canada,Strategy,vunsndec@example.com,4889,159,86,18,3.9912243027746697,1506,48,Battle of Duty,Adventure,2022-01-01,Publisher13,PC,55.0,72
1377,772,Ava Miller,22.0,M,USA,Action,mxfdxbtb@example.com,2400,145,32,32,4.276778727843752,9345,48,Legends Legends,Unknown,2022-01-01,Publisher11,PC,,79
1378,3280,William Smith,29.0,F,USA,Action,igctgymr@example.com,2400,25,50,90,1.5481031964884697,5170,48,Legends Legends,Unknown,2022-01-01,Publisher11,PC,,79
1379,773,Ava Moore,63.0,F,UK,Strategy,gsqtqkqc@example.com,799,115,26,29,3.656328087558496,8168,47,Fantasy Saga,Adventure,2022-01-01,Publisher14,PS5,87.0,91
1380,3670,John Johnson,26.0,Other,Canada,Simulation,ncgghzii@example.com,799,177,23,87,3.996755867148358,8857,3,Fantasy Saga,Adventure,2022-01-01,Publisher14,PS5,87.0,91
1381,4408,Ava Smith,14.0,F,Canada,Simulation,lzjjwotm@example.com,799,130,78,65,4.5298803761138355,705,43,Fantasy Saga,Adventure,2022-01-01,Publisher14,PS5,87.0,91
1382,773,Ava Moore,63.0,F,UK,Strategy,gsqtqkqc@example.com,3154,167,57,72,3.258498336601194,5652,5,Fantasy Saga,RPG,2022-01-01,Publisher19,PC,79.0,78
1383,964,William Johnson,47.0,M,France,Simulation,zvjsphyy@example.com,3154,131,91,76,1.6026313203311273,1155,34,Fantasy Saga,RPG,2022-01-01,Publisher19,PC,79.0,78
1384,773,Ava Moore,63.0,F,UK,Strategy,gsqtqkqc@example.com,4937,84,56,90,2.4656221541664447,8737,14,Magic Journey,Strategy,2022-01-01,Publisher10,Xbox Series X,66.0,88
1385,774,John Jones,29.0,Other,Canada,Action,wqscwhjq@example.com,2701,29,15,62,1.4981737310218655,1494,36,Mystery Saga,Sports,2022-01-01,Publisher18,Switch,27.0,66
1386,774,John Jones,29.0,Other,Canada,Action,wqscwhjq@example.com,397,149,5,82,4.219520022356308,4671,14,Magic Journey,Sports,2022-01-01,Publisher8,Xbox Series X,100.0,78
1387,1604,John Jones,24.0,Other,Australia,Adventure,wywriqxf@example.com,397,139,78,26,3.2816372441923303,2275,2,Magic Journey,Sports,2022-01-01,Publisher8,Xbox Series X,100.0,78
1388,4479,Sophia Johnson,57.0,F,France,RPG,ljolhtaw@example.com,397,112,100,14,0.5793751767777618,1493,44,Magic Journey,Sports,2022-01-01,Publisher8,Xbox Series X,100.0,78
1389,774,John Jones,29.0,Other,Canada,Action,wqscwhjq@example.com,778,185,29,41,4.790671375751506,5785,20,Heroes Quest,Sports,2022-01-01,Publisher18,Xbox Series X,44.0,89
1390,2044,William Miller,24.0,M,Australia,Strategy,xfwlfpsw@example.com,778,191,42,97,3.2961625269824757,531,23,Heroes Quest,Sports,2022-01-01,Publisher18,Xbox Series X,44.0,89
1391,3156,Olivia Smith,,F,UK,Strategy,ikayubgk@example.com,778,116,79,23,4.2458523187036725,3662,1,Heroes Quest,Sports,2022-01-01,Publisher18,Xbox Series X,44.0,89
1392,776,Ava Davis,49.0,F,UK,Adventure,mdiupouw@example.com,835,85,20,54,1.357162772556307,8240,31,Fantasy Journey,RPG,2022-01-01,Publisher13,PS5,,87
1393,1088,William Williams,37.0,Other,Canada,Adventure,awzzdtsb@example.com,835,32,13,56,3.309837738613507,3280,19,Fantasy Journey,RPG,2022-01-01,Publisher13,PS5,,87
1394,776,Ava Davis,49.0,F,UK,Adventure,mdiupouw@example.com,2810,180,22,57,3.811279556325984,462,35,Adventure of Warcraft,RPG,2022-01-01,Publisher18,Xbox Series X,65.0,88
1395,800,Jane Davis,,M,France,Action,vlzrilvd@example.com,2810,91,67,42,2.3774401652677346,5460,11,Adventure of Warcraft,RPG,2022-01-01,Publisher18,Xbox Series X,65.0,88
1396,2220,Emma Brown,57.0,Other,France,Simulation,lmarxwlw@example.com,2810,112,82,41,3.7620733415500767,3781,31,Adventure of Warcraft,RPG,2022-01-01,Publisher18,Xbox Series X,65.0,88
1397,3336,Sophia Miller,64.0,F,Australia,RPG,xzwbwtun@example.com,2810,100,0,73,1.2304488107698588,429,1,Adventure of Warcraft,RPG,2022-01-01,Publisher18,Xbox Series X,65.0,88
1398,777,Emma Williams,55.0,Other,Germany,Simulation,tlvhwghz@example.com,3014,21,74,27,1.4234198648105152,544,25,War Chronicles,Sports,2022-01-01,Publisher4,Xbox Series X,76.0,79
1399,778,William Wilson,,F,Germany,RPG,uemddonx@example.com,4674,116,41,83,4.575153862141067,7528,41,Quest of Duty,Strategy,2022-01-01,Publisher11,Xbox Series X,,80
1400,838,James Johnson,28.0,F,USA,Strategy,xnugamuo@example.com,4674,87,49,57,2.1633944193360186,1641,17,Quest of Duty,Strategy,2022-01-01,Publisher11,Xbox Series X,,80
1401,779,Sophia Williams,38.0,,UK,Action,ntrpanjd@example.com,1912,131,38,93,1.0079836208548845,3448,24,Adventure Empire,Sports,2022-01-01,Publisher15,Xbox Series X,,72
1402,780,Sophia Wilson,16.0,M,USA,Strategy,awwcwtkh@example.com,3322,124,57,86,3.9059366228128902,244,30,Battle of Duty,FPS,2022-01-01,Publisher13,PC,,93
1403,781,Daniel Wilson,40.0,F,France,Adventure,jzoqapaz@example.com,2203,141,47,50,3.9000922345079876,2553,47,Quest of Duty,Adventure,2022-01-01,Publisher12,PC,28.0,94
1404,2327,Daniel Moore,54.0,Other,Australia,RPG,qyfumtve@example.com,2203,79,50,2,1.035295338750331,7734,47,Quest of Duty,Adventure,2022-01-01,Publisher12,PC,28.0,94
1405,3777,Michael Jones,55.0,,France,Adventure,cvvnaehz@example.com,2203,10,27,30,3.256674255011214,8675,31,Quest of Duty,Adventure,2022-01-01,Publisher12,PC,28.0,94
1406,781,Daniel Wilson,40.0,F,France,Adventure,jzoqapaz@example.com,1102,156,86,42,1.7493395493892354,8270,1,Battle World,RPG,2022-01-01,Publisher2,PS5,,91
1407,1572,James Johnson,42.0,M,Canada,Adventure,ibihbrqy@example.com,1102,91,18,11,1.4562665534451007,1700,29,Battle World,RPG,2022-01-01,Publisher2,PS5,,91
1408,4490,Ava Davis,,Other,Canada,RPG,pfaxrfsx@example.com,1102,108,75,87,3.8083051401499692,183,20,Battle World,RPG,2022-01-01,Publisher2,PS5,,91
1409,782,Michael Wilson,37.0,F,Canada,RPG,pgwhzrds@example.com,1472,191,4,48,1.1553218434876786,352,29,Adventure World,Strategy,2022-01-01,Publisher9,Xbox Series X,24.0,77
1410,784,Olivia Williams,33.0,,USA,Strategy,qcyxxmgh@example.com,3252,86,73,3,3.9847468271940665,2579,2,War Legends,Strategy,2022-01-01,Publisher8,Switch,66.0,63
1411,1111,William Johnson,34.0,Other,Germany,Strategy,npopbjgf@example.com,3252,187,22,70,2.4867126446933723,6121,0,War Legends,Strategy,2022-01-01,Publisher8,Switch,66.0,63
1412,785,James Williams,54.0,Other,USA,Action,zfpufukk@example.com,4523,41,73,44,4.976157125071251,8384,48,Mystery of Warcraft,RPG,2022-01-01,Publisher17,PC,,80
1413,2793,Sophia Davis,42.0,Other,USA,RPG,owovzebp@example.com,4523,144,92,63,2.3294128698164993,4789,0,Mystery of Warcraft,RPG,2022-01-01,Publisher17,PC,,80
1414,3445,Emma Johnson,51.0,F,Germany,RPG,sxbbpgyf@example.com,4523,13,97,80,3.1125891073816616,7699,7,Mystery of Warcraft,RPG,2022-01-01,Publisher17,PC,,80
1415,786,Jane Smith,52.0,Other,France,RPG,sctenvtt@example.com,257,15,76,84,2.619619508258254,2760,5,Mystery Quest,Strategy,2022-01-01,Publisher12,PS5,66.0,68
1416,2676,Daniel Davis,47.0,M,Germany,Action,qxzvbsvm@example.com,257,81,90,18,2.8216227041186737,4924,6,Mystery Quest,Strategy,2022-01-01,Publisher12,PS5,66.0,68
1417,4805,Michael Brown,61.0,Other,Germany,Action,zzfclyoj@example.com,257,180,53,6,2.6987667362832006,2766,13,Mystery Quest,Strategy,2022-01-01,Publisher12,PS5,66.0,68
1418,786,Jane Smith,52.0,Other,France,RPG,sctenvtt@example.com,2238,36,22,92,3.0147560510646465,2231,44,Legends of Duty,Adventure,2022-01-01,Publisher5,PS5,72.0,89
1419,2443,Olivia Smith,,Other,Germany,Action,jcqrwvcf@example.com,2238,45,1,47,4.715478266664253,8650,37,Legends of Duty,Adventure,2022-01-01,Publisher5,PS5,72.0,89
1420,2885,Michael Davis,60.0,M,France,Action,sjauqckp@example.com,2238,59,67,36,1.4092048994577107,4303,31,Legends of Duty,Adventure,2022-01-01,Publisher5,PS5,72.0,89
1421,787,John Johnson,66.0,F,Germany,RPG,fulqvdwx@example.com,4511,77,51,3,3.397866097464742,7559,33,Space Journey,Sports,2022-01-01,Publisher12,PS5,97.0,84
1422,4911,Olivia Johnson,67.0,Other,Canada,Strategy,kszeisir@example.com,4511,114,82,53,1.584752697428531,6712,18,Space Journey,Sports,2022-01-01,Publisher12,PS5,97.0,84
1423,788,Emma Smith,11.0,Other,USA,Simulation,qmraexsj@example.com,1724,90,48,95,2.6746101331844865,2292,12,Battle of Warcraft,FPS,2022-01-01,Publisher6,PC,95.0,95
1424,1606,Sophia Wilson,68.0,F,UK,RPG,nbrlsvfj@example.com,1724,73,40,23,3.2254004305103297,2537,34,Battle of Warcraft,FPS,2022-01-01,Publisher6,PC,95.0,95
1425,789,James Smith,,F,Germany,Strategy,pjrqfapi@example.com,1858,120,38,63,3.7238755779144728,3374,3,Mystery Chronicles,Strategy,2022-01-01,Publisher4,PS5,84.0,75
1426,789,James Smith,,F,Germany,Strategy,pjrqfapi@example.com,3563,75,10,79,2.6964682390320807,7060,45,Fantasy of Warcraft,FPS,2022-01-01,Publisher1,PS5,68.0,93
1427,2881,Olivia Jones,24.0,Other,France,Adventure,bqvdbaka@example.com,3563,182,59,91,4.96917025156684,6937,12,Fantasy of Warcraft,FPS,2022-01-01,Publisher1,PS5,68.0,93
1428,4582,Michael Brown,56.0,Other,Germany,Adventure,zmujsgct@example.com,3563,130,27,15,2.5062110275384124,828,41,Fantasy of Warcraft,FPS,2022-01-01,Publisher1,PS5,68.0,93
1429,790,Sophia Taylor,47.0,Other,France,RPG,xiocyhrp@example.com,1979,108,10,85,2.312689884795457,9290,17,Legends of Warcraft,Sports,2022-01-01,Publisher14,Xbox Series X,,80
1430,1694,Daniel Taylor,40.0,Other,Canada,Strategy,hoaicyig@example.com,1979,75,7,90,2.173681393999964,2457,12,Legends of Warcraft,Sports,2022-01-01,Publisher14,Xbox Series X,,80
1431,790,Sophia Taylor,47.0,Other,France,RPG,xiocyhrp@example.com,1939,155,52,46,2.295622325073193,9546,50,Space of Duty,Strategy,2022-01-01,Publisher5,PS5,35.0,88
1432,791,James Davis,10.0,M,France,Strategy,irzfojax@example.com,3503,97,75,38,2.828783269196395,8867,17,Adventure Saga,RPG,2022-01-01,Publisher2,PC,,79
1433,791,James Davis,10.0,M,France,Strategy,irzfojax@example.com,4963,12,15,15,0.708215888573382,2468,6,Heroes World,FPS,2022-01-01,Publisher19,PC,57.0,91
1434,791,James Davis,10.0,M,France,Strategy,irzfojax@example.com,2212,83,19,86,1.8351476603816592,7131,20,Magic of Duty,RPG,2022-01-01,Publisher10,PC,75.0,105
1435,1011,Emma Wilson,49.0,Other,Germany,Strategy,lhdckfyt@example.com,2212,199,85,39,4.172145073542247,5365,27,Magic of Duty,RPG,2022-01-01,Publisher10,PC,75.0,105
1436,793,Michael Davis,27.0,M,United States,RPG,pcxtuuei@example.com,2059,104,4,81,0.5646314380702556,405,5,Heroes of Duty,RPG,2022-01-01,Publisher20,Switch,95.0,75
1437,794,Sophia Johnson,24.0,F,Australia,Adventure,gftqhdxq@example.com,3051,102,89,82,3.3657649115034873,6399,43,Adventure Quest,Adventure,2022-01-01,Publisher8,PC,99.0,106
1438,795,John Moore,67.0,M,Germany,Adventure,qcatjelj@example.com,2408,118,93,7,4.082821800412608,7051,23,Heroes Saga,Adventure,2022-01-01,Publisher7,Switch,35.0,79
1439,798,Olivia Jones,,Other,France,Simulation,ibivrayz@example.com,4733,85,13,37,2.1214522658276795,642,29,Magic of Warcraft,Adventure,2022-01-01,Publisher8,Xbox Series X,,82
1440,798,Olivia Jones,,Other,France,Simulation,ibivrayz@example.com,3072,1,26,41,3.3570405549588527,7064,4,Fantasy Quest,Strategy,2022-01-01,Publisher9,Switch,75.0,97
1441,799,Daniel Brown,,M,Canada,Simulation,dkrqhcgw@example.com,2635,31,1,57,1.9833394505515831,7572,34,Quest of Warcraft,Sports,2022-01-01,Publisher20,PC,93.0,76
1442,1854,Emma Davis,47.0,Other,France,Action,fuznhbtd@example.com,2635,61,11,29,0.6577745796730767,3755,29,Quest of Warcraft,Sports,2022-01-01,Publisher20,PC,93.0,76
1443,799,Daniel Brown,,M,Canada,Simulation,dkrqhcgw@example.com,1933,168,62,36,1.4280189210946883,8835,40,Battle Quest,Sports,2022-01-01,Publisher19,Xbox Series X,80.0,97
1444,801,Ava Wilson,22.0,M,Australia,RPG,ntlnjzji@example.com,459,98,1,56,4.9886588044040066,2594,29,Magic Quest,FPS,2022-01-01,Publisher6,PC,75.0,96
1445,4440,Daniel Wilson,39.0,Other,Canada,Adventure,hssnzlop@example.com,459,134,32,49,4.565515093320108,9592,30,Magic Quest,FPS,2022-01-01,Publisher6,PC,75.0,96
1446,803,Michael Davis,34.0,,UK,RPG,lxhdseal@example.com,822,55,1,15,3.724749400801279,6539,38,Adventure Chronicles,Adventure,2022-01-01,Publisher8,Xbox Series X,64.0,90
1447,2238,John Miller,25.0,,Australia,Adventure,iryscylc@example.com,822,61,11,88,0.8830710345841335,6348,32,Adventure Chronicles,Adventure,2022-01-01,Publisher8,Xbox Series X,64.0,90
1448,2981,Jane Wilson,22.0,Other,France,Action,vaygxwwk@example.com,822,64,7,49,3.7693775294019827,10,5,Adventure Chronicles,Adventure,2022-01-01,Publisher8,Xbox Series X,64.0,90
1449,804,Emma Miller,44.0,M,Canada,RPG,wsrivamz@example.com,2497,28,1,21,2.9115644356908845,565,49,Fantasy of Warcraft,Sports,2022-01-01,Publisher20,Xbox Series X,33.0,72
1450,806,Ava Johnson,54.0,Other,Australia,RPG,sevyhcsj@example.com,3068,87,76,7,1.1777430021597692,3312,13,Magic Saga,Sports,2022-01-01,Publisher7,Switch,38.0,68
1451,806,Ava Johnson,54.0,Other,Australia,RPG,sevyhcsj@example.com,1746,183,2,100,1.7245659050737898,4717,37,Fantasy Journey,Sports,2022-01-01,Publisher6,PS5,81.0,77
1452,809,Olivia Wilson,44.0,M,Canada,RPG,npztgegc@example.com,1861,21,70,62,3.2989895837472645,7355,3,Battle of Duty,Unknown,2022-01-01,Publisher9,PC,54.0,74
1453,809,Olivia Wilson,44.0,M,Canada,RPG,npztgegc@example.com,1212,174,0,94,0.9752545663249306,7945,21,Magic Chronicles,Sports,2022-01-01,Publisher15,PC,60.0,85
1454,810,John Brown,19.0,M,France,Strategy,plslnkqi@example.com,1811,129,67,33,0.835363231332257,8460,36,Adventure of Duty,FPS,2022-01-01,Publisher8,Xbox Series X,,98
1455,2971,Ava Taylor,,F,France,Strategy,lyplprdt@example.com,1811,5,51,21,2.673522312922356,5115,41,Adventure of Duty,FPS,2022-01-01,Publisher8,Xbox Series X,,98
1456,811,William Taylor,39.0,Other,UK,RPG,cuyfcuvm@example.com,2749,178,83,93,0.7668677414800211,285,2,Adventure Quest,RPG,2022-01-01,Publisher2,Xbox Series X,,92
1457,3670,John Johnson,26.0,Other,Canada,Simulation,ncgghzii@example.com,2749,155,24,85,4.699271375811947,9220,41,Adventure Quest,RPG,2022-01-01,Publisher2,Xbox Series X,,92
1458,3944,Jane Brown,40.0,Other,USA,Strategy,fvrfazkx@example.com,2749,50,92,90,3.754633490330715,4424,4,Adventure Quest,RPG,2022-01-01,Publisher2,Xbox Series X,,92
1459,811,William Taylor,39.0,Other,UK,RPG,cuyfcuvm@example.com,1527,168,61,98,3.788373540728227,2035,36,Mystery of Warcraft,FPS,2022-01-01,Publisher5,Xbox Series X,68.0,89
1460,813,Jane Williams,10.0,M,Canada,Simulation,tzmsijcy@example.com,4031,97,72,6,4.238670350214468,5743,21,Quest Legends,Strategy,2022-01-01,Publisher17,Switch,66.0,73
1461,3370,Daniel Williams,66.0,,France,Strategy,qepqglik@example.com,4031,0,76,98,1.1151145082349407,4677,18,Quest Legends,Strategy,2022-01-01,Publisher17,Switch,66.0,73
1462,4866,William Smith,58.0,Other,Germany,Strategy,ezyxcbvw@example.com,4031,33,26,42,1.5259610240939978,6014,13,Quest Legends,Strategy,2022-01-01,Publisher17,Switch,66.0,73
1463,814,Olivia Wilson,,M,Germany,RPG,osavcjgw@example.com,3949,80,60,81,1.556153671506308,8417,20,Quest of Duty,FPS,2022-01-01,Publisher12,PC,20.0,88
1464,814,Olivia Wilson,,M,Germany,RPG,osavcjgw@example.com,1433,142,84,42,3.7451232758751876,5842,35,Quest of Duty,Strategy,2022-01-01,Publisher4,PC,100.0,81
1465,2351,Michael Taylor,65.0,F,USA,Strategy,edbezrsu@example.com,1433,104,60,6,3.0092253998767906,1719,35,Quest of Duty,Strategy,2022-01-01,Publisher4,PC,100.0,81
1466,816,Sophia Smith,10.0,Other,Australia,Action,mcgkfaia@example.com,1655,143,11,68,4.119864260630527,9484,11,Battle Saga,Adventure,2022-01-01,Publisher1,PS5,68.0,105
1467,2605,Ava Miller,42.0,Other,USA,Action,zjgxwefe@example.com,1655,65,3,40,1.2712759604013673,4479,1,Battle Saga,Adventure,2022-01-01,Publisher1,PS5,68.0,105
1468,2611,James Brown,56.0,Other,Canada,Action,kajkamus@example.com,1655,45,69,18,3.4441586770429256,2202,13,Battle Saga,Adventure,2022-01-01,Publisher1,PS5,68.0,105
1469,2611,James Brown,56.0,Other,Canada,Action,kajkamus@example.com,1655,45,69,18,3.4441586770429256,2202,13,Battle Saga,Adventure,2022-01-01,Publisher1,PS5,68.0,105
1470,2670,Olivia Smith,29.0,Other,UK,RPG,jvwfwubq@example.com,1655,8,25,82,2.462171696464098,713,44,Battle Saga,Adventure,2022-01-01,Publisher1,PS5,68.0,105
1471,4114,William Davis,19.0,M,UK,Strategy,octfohzi@example.com,1655,165,76,50,3.7791760269506023,6843,48,Battle Saga,Adventure,2022-01-01,Publisher1,PS5,68.0,105
1472,817,Jane Davis,48.0,F,Germany,RPG,smcixuwi@example.com,3951,74,33,26,4.131498179064456,5003,46,Legends Empire,Sports,2022-01-01,Publisher20,PC,88.0,82
1473,817,Jane Davis,48.0,F,Germany,RPG,smcixuwi@example.com,852,74,94,68,4.985878065861517,1856,44,Mystery Saga,FPS,2022-01-01,Publisher18,PC,,81
1474,818,Daniel Wilson,65.0,M,Australia,Action,xqnymtbs@example.com,4200,42,75,37,2.7845878055706312,1950,15,Adventure Saga,FPS,2022-01-01,Publisher15,Xbox Series X,65.0,85
1475,4710,Ava Williams,70.0,F,Canada,Adventure,lctsrurp@example.com,4200,186,17,69,3.139675429288512,8270,26,Adventure Saga,FPS,2022-01-01,Publisher15,Xbox Series X,65.0,85
1476,819,Olivia Taylor,11.0,F,USA,Adventure,kijnrcii@example.com,4778,52,26,23,2.8812225611673608,4022,20,Magic of Warcraft,Adventure,2022-01-01,Publisher20,Switch,87.0,74
1477,1173,Olivia Jones,58.0,M,France,Action,xtitebrr@example.com,4778,131,10,48,1.5068563959868944,6272,29,Magic of Warcraft,Adventure,2022-01-01,Publisher20,Switch,87.0,74
1478,3207,William Moore,40.0,F,Canada,Simulation,lmpeohnu@example.com,4778,112,22,100,3.2565350043703023,8138,3,Magic of Warcraft,Adventure,2022-01-01,Publisher20,Switch,87.0,74
1479,821,John Wilson,,,Germany,Adventure,eagqfcsh@example.com,3388,107,79,15,3.8947155498790127,8385,24,War Quest,FPS,2022-01-01,Publisher8,Xbox Series X,64.0,95
1480,823,Michael Miller,13.0,F,France,RPG,orddfutp@example.com,4949,182,74,85,0.8136843672636833,9651,11,Heroes Empire,Adventure,2022-01-01,Publisher15,Switch,91.0,71
1481,824,Michael Jones,10.0,M,Canada,Adventure,ygilgdsz@example.com,1441,163,57,36,4.31265183836776,8404,34,Quest Empire,Strategy,2022-01-01,Publisher12,PC,54.0,90
1482,3094,John Williams,57.0,M,Germany,Strategy,kgcobayl@example.com,1441,173,96,40,2.647772180538622,2322,35,Quest Empire,Strategy,2022-01-01,Publisher12,PC,54.0,90
1483,825,James Smith,59.0,Other,Germany,Simulation,kbctjtkc@example.com,1226,46,24,84,2.8537254767343465,3763,23,Magic Saga,FPS,2022-01-01,Publisher5,Xbox Series X,87.0,67
1484,3489,Ava Brown,31.0,Other,Australia,Action,gyzawsln@example.com,1226,193,12,28,4.201568247859875,1251,28,Magic Saga,FPS,2022-01-01,Publisher5,Xbox Series X,87.0,67
1485,3993,Sophia Johnson,27.0,Other,UK,RPG,mjmutoyq@example.com,1226,152,23,99,1.7032140930054558,1417,21,Magic Saga,FPS,2022-01-01,Publisher5,Xbox Series X,87.0,67
1486,826,Olivia Wilson,68.0,F,USA,Strategy,dkvmtlxa@example.com,2352,157,44,16,3.5798244698259656,3173,45,Magic of Duty,Adventure,2022-01-01,Publisher3,Xbox Series X,81.0,96
1487,826,Olivia Wilson,68.0,F,USA,Strategy,dkvmtlxa@example.com,2352,157,44,16,3.5798244698259656,3173,45,Magic of Duty,Adventure,2022-01-01,Publisher3,Xbox Series X,81.0,96
1488,1100,Sophia Davis,39.0,F,UK,RPG,smvtvgpj@example.com,2352,82,76,5,3.390769326444998,7658,16,Magic of Duty,Adventure,2022-01-01,Publisher3,Xbox Series X,81.0,96
1489,828,Emma Moore,29.0,F,Australia,Strategy,asfsgizn@example.com,2977,162,38,55,4.3177387097942095,2409,26,Space Quest,Strategy,2022-01-01,Publisher19,PC,23.0,103
1490,2575,John Williams,18.0,Other,Australia,Action,rtiqpxmx@example.com,2977,195,41,0,2.859094243677437,8129,32,Space Quest,Strategy,2022-01-01,Publisher19,PC,23.0,103
1491,829,James Johnson,50.0,F,France,Action,rnychhqm@example.com,2737,181,63,75,1.7047775219046042,808,21,Adventure of Duty,Strategy,2022-01-01,Publisher13,Switch,66.0,103
1492,829,James Johnson,50.0,F,France,Action,rnychhqm@example.com,3042,30,96,81,3.7311222883585202,3643,39,Battle of Warcraft,Strategy,2022-01-01,Publisher18,Xbox Series X,60.0,78
